source_rel,width,height,mode,png_bytes
images/CAGR/Letters/Graf1/graf1_w.img.xbx,64,64,RGBA,1281
images/CAGR/Letters/Graf1/graf1_x.img.xbx,64,64,RGBA,932
images/CAGR/Letters/Graf1/graf1_y.img.xbx,64,64,RGBA,1020
images/CAGR/Letters/Graf1/graf1_z.img.xbx,64,64,RGBA,1087
images/CAGR/Letters/Graf2/Graf2_0.img.xbx,64,64,RGBA,1234
images/CAGR/Letters/Graf2/Graf2_1.img.xbx,64,64,RGBA,891
images/CAGR/Letters/Graf2/Graf2_2.img.xbx,64,64,RGBA,1126
images/CAGR/Letters/Graf2/Graf2_3.img.xbx,64,64,RGBA,1182
images/CAGR/Letters/Graf2/Graf2_4.img.xbx,64,64,RGBA,1425
images/CAGR/Letters/Graf2/Graf2_5.img.xbx,64,64,RGBA,1199
images/CAGR/Letters/Graf2/Graf2_6.img.xbx,64,64,RGBA,1082
images/CAGR/Letters/Graf2/Graf2_7.img.xbx,64,64,RGBA,1195
images/CAGR/Letters/Graf2/Graf2_8.img.xbx,64,64,RGBA,1396
images/CAGR/Letters/Graf2/Graf2_9.img.xbx,64,64,RGBA,1130
images/CAGR/Letters/Graf2/Graf2_a.img.xbx,64,64,RGBA,1218
images/CAGR/Letters/Graf2/Graf2_b.img.xbx,64,64,RGBA,1175
images/CAGR/Letters/Graf2/Graf2_c.img.xbx,64,64,RGBA,1249
images/CAGR/Letters/Graf2/Graf2_d.img.xbx,64,64,RGBA,1121
images/CAGR/Letters/Graf2/Graf2_e.img.xbx,64,64,RGBA,1071
images/CAGR/Letters/Graf2/Graf2_f.img.xbx,64,64,RGBA,993
images/CAGR/Letters/Graf2/Graf2_g.img.xbx,64,64,RGBA,1453
images/CAGR/Letters/Graf2/Graf2_h.img.xbx,64,64,RGBA,1033
images/CAGR/Letters/Graf2/Graf2_i.img.xbx,64,64,RGBA,753
images/CAGR/Letters/Graf2/Graf2_j.img.xbx,64,64,RGBA,1315
images/CAGR/Letters/Graf2/Graf2_k.img.xbx,64,64,RGBA,1108
images/CAGR/Letters/Graf2/Graf2_l.img.xbx,64,64,RGBA,1065
images/CAGR/Letters/Graf2/Graf2_m.img.xbx,64,64,RGBA,1445
images/CAGR/Letters/Graf2/Graf2_n.img.xbx,64,64,RGBA,1038
images/CAGR/Letters/Graf2/Graf2_o.img.xbx,64,64,RGBA,1212
images/CAGR/Letters/Graf2/Graf2_p.img.xbx,64,64,RGBA,968
images/CAGR/Letters/Graf2/Graf2_q.img.xbx,64,64,RGBA,1205
images/CAGR/Letters/Graf2/Graf2_r.img.xbx,64,64,RGBA,1136
images/CAGR/Letters/Graf2/Graf2_s.img.xbx,64,64,RGBA,1082
images/CAGR/Letters/Graf2/Graf2_t.img.xbx,64,64,RGBA,806
images/CAGR/Letters/Graf2/Graf2_u.img.xbx,64,64,RGBA,1203
images/CAGR/Letters/Graf2/Graf2_v.img.xbx,64,64,RGBA,1273
images/CAGR/Letters/Graf2/Graf2_w.img.xbx,64,64,RGBA,1111
images/CAGR/Letters/Graf2/Graf2_x.img.xbx,64,64,RGBA,1315
images/CAGR/Letters/Graf2/Graf2_y.img.xbx,64,64,RGBA,1109
images/CAGR/Letters/Graf2/Graf2_z.img.xbx,64,64,RGBA,1187
images/CAGR/Letters/NS1/NS1_0.img.xbx,64,64,RGBA,956
images/CAGR/Letters/NS1/NS1_1.img.xbx,64,64,RGBA,331
images/CAGR/Letters/NS1/NS1_2.img.xbx,64,64,RGBA,764
images/CAGR/Letters/NS1/NS1_3.img.xbx,64,64,RGBA,813
images/CAGR/Letters/NS1/NS1_4.img.xbx,64,64,RGBA,549
images/CAGR/Letters/NS1/NS1_5.img.xbx,64,64,RGBA,778
images/CAGR/Letters/NS1/NS1_6.img.xbx,64,64,RGBA,878
images/CAGR/Letters/NS1/NS1_7.img.xbx,64,64,RGBA,539
images/CAGR/Letters/NS1/NS1_8.img.xbx,64,64,RGBA,885
images/CAGR/Letters/NS1/NS1_9.img.xbx,64,64,RGBA,869
images/CAGR/Letters/NS1/NS1_a.img.xbx,64,64,RGBA,811
images/CAGR/Letters/NS1/NS1_b.img.xbx,64,64,RGBA,774
images/CAGR/Letters/NS1/NS1_c.img.xbx,64,64,RGBA,777
images/CAGR/Letters/NS1/NS1_d.img.xbx,64,64,RGBA,694
images/CAGR/Letters/NS1/NS1_e.img.xbx,64,64,RGBA,544
images/CAGR/Letters/NS1/NS1_f.img.xbx,64,64,RGBA,478
images/CAGR/Letters/NS1/NS1_g.img.xbx,64,64,RGBA,795
images/CAGR/Letters/NS1/NS1_h.img.xbx,64,64,RGBA,417
images/CAGR/Letters/NS1/NS1_i.img.xbx,64,64,RGBA,305
images/CAGR/Letters/NS1/NS1_j.img.xbx,64,64,RGBA,413
images/CAGR/Letters/NS1/NS1_k.img.xbx,64,64,RGBA,655
images/CAGR/Letters/NS1/NS1_l.img.xbx,64,64,RGBA,448
images/CAGR/Letters/NS1/NS1_m.img.xbx,64,64,RGBA,1052
images/CAGR/Letters/NS1/NS1_n.img.xbx,64,64,RGBA,640
images/CAGR/Letters/NS1/NS1_o.img.xbx,64,64,RGBA,833
images/CAGR/Letters/NS1/NS1_p.img.xbx,64,64,RGBA,555
images/CAGR/Letters/NS1/NS1_q.img.xbx,64,64,RGBA,917
images/CAGR/Letters/NS1/NS1_r.img.xbx,64,64,RGBA,771
images/CAGR/Letters/NS1/NS1_s.img.xbx,64,64,RGBA,832
images/CAGR/Letters/NS1/NS1_t.img.xbx,64,64,RGBA,415
images/CAGR/Letters/NS1/NS1_u.img.xbx,64,64,RGBA,567
images/CAGR/Letters/NS1/NS1_v.img.xbx,64,64,RGBA,845
images/CAGR/Letters/NS1/NS1_w.img.xbx,64,64,RGBA,907
images/CAGR/Letters/NS1/NS1_x.img.xbx,64,64,RGBA,802
images/CAGR/Letters/NS1/NS1_y.img.xbx,64,64,RGBA,717
images/CAGR/Letters/NS1/NS1_z.img.xbx,64,64,RGBA,682
images/CAGR/Letters/Spr1/spr1_0.img.xbx,64,64,RGBA,2735
images/CAGR/Letters/Spr1/spr1_1.img.xbx,64,64,RGBA,1733
images/CAGR/Letters/Spr1/spr1_2.img.xbx,64,64,RGBA,2151
images/CAGR/Letters/Spr1/spr1_3.img.xbx,64,64,RGBA,2251
images/CAGR/Letters/Spr1/spr1_4.img.xbx,64,64,RGBA,2136
images/CAGR/Letters/Spr1/spr1_5.img.xbx,64,64,RGBA,2529
images/CAGR/Letters/Spr1/spr1_6.img.xbx,64,64,RGBA,2330
images/CAGR/Letters/Spr1/spr1_7.img.xbx,64,64,RGBA,1974
images/CAGR/Letters/Spr1/spr1_8.img.xbx,64,64,RGBA,2195
images/CAGR/Letters/Spr1/spr1_9.img.xbx,64,64,RGBA,1872
images/CAGR/Letters/Spr1/spr1_a.img.xbx,64,64,RGBA,2155
images/CAGR/Letters/Spr1/spr1_b.img.xbx,64,64,RGBA,1954
images/CAGR/Letters/Spr1/spr1_c.img.xbx,64,64,RGBA,2120
images/CAGR/Letters/Spr1/spr1_d.img.xbx,64,64,RGBA,1999
images/CAGR/Letters/Spr1/spr1_e.img.xbx,64,64,RGBA,2434
images/CAGR/Letters/Spr1/spr1_f.img.xbx,64,64,RGBA,1926
images/CAGR/Letters/Spr1/spr1_g.img.xbx,64,64,RGBA,2563
images/CAGR/Letters/Spr1/spr1_h.img.xbx,64,64,RGBA,2184
images/CAGR/Letters/Spr1/spr1_i.img.xbx,64,64,RGBA,1111
images/CAGR/Letters/Spr1/spr1_j.img.xbx,64,64,RGBA,1884
images/CAGR/Letters/Spr1/spr1_k.img.xbx,64,64,RGBA,1844
images/CAGR/Letters/Spr1/spr1_l.img.xbx,64,64,RGBA,1720
images/CAGR/Letters/Spr1/spr1_m.img.xbx,64,64,RGBA,2043
images/CAGR/Letters/Spr1/spr1_n.img.xbx,64,64,RGBA,2151
images/CAGR/Letters/Spr1/spr1_o.img.xbx,64,64,RGBA,2362
images/CAGR/Letters/Spr1/spr1_p.img.xbx,64,64,RGBA,1742
images/CAGR/Letters/Spr1/spr1_q.img.xbx,64,64,RGBA,2394
images/CAGR/Letters/Spr1/spr1_r.img.xbx,64,64,RGBA,1875
images/CAGR/Letters/Spr1/spr1_s.img.xbx,64,64,RGBA,2501
images/CAGR/Letters/Spr1/spr1_t.img.xbx,64,64,RGBA,1694
images/CAGR/Letters/Spr1/spr1_u.img.xbx,64,64,RGBA,2368
images/CAGR/Letters/Spr1/spr1_v.img.xbx,64,64,RGBA,2044
images/CAGR/Letters/Spr1/spr1_w.img.xbx,64,64,RGBA,1997
images/CAGR/Letters/Spr1/spr1_x.img.xbx,64,64,RGBA,2254
images/CAGR/Letters/Spr1/spr1_y.img.xbx,64,64,RGBA,1820
images/CAGR/Letters/Spr1/spr1_z.img.xbx,64,64,RGBA,2098
images/CAGR/Letters/Sten1/sten1_0.img.xbx,64,64,RGBA,908
images/CAGR/Letters/Sten1/sten1_1.img.xbx,64,64,RGBA,501
images/CAGR/Letters/Sten1/sten1_2.img.xbx,64,64,RGBA,985
images/CAGR/Letters/Sten1/sten1_3.img.xbx,64,64,RGBA,1019
images/CAGR/Letters/Sten1/sten1_4.img.xbx,64,64,RGBA,889
images/CAGR/Letters/Sten1/sten1_5.img.xbx,64,64,RGBA,900
images/CAGR/Letters/Sten1/sten1_6.img.xbx,64,64,RGBA,921
images/CAGR/Letters/Sten1/sten1_7.img.xbx,64,64,RGBA,713
images/CAGR/Letters/Sten1/sten1_8.img.xbx,64,64,RGBA,997
images/CAGR/Letters/Sten1/sten1_9.img.xbx,64,64,RGBA,928
images/CAGR/Letters/Sten1/sten1_a.img.xbx,64,64,RGBA,1046
images/CAGR/Letters/Sten1/sten1_b.img.xbx,64,64,RGBA,821
images/CAGR/Letters/Sten1/sten1_c.img.xbx,64,64,RGBA,1009
images/CAGR/Letters/Sten1/sten1_d.img.xbx,64,64,RGBA,797
images/CAGR/Letters/Sten1/sten1_e.img.xbx,64,64,RGBA,840
images/CAGR/Letters/Sten1/sten1_f.img.xbx,64,64,RGBA,616
images/CAGR/Letters/Sten1/sten1_g.img.xbx,64,64,RGBA,955
images/CAGR/Letters/Sten1/sten1_h.img.xbx,64,64,RGBA,862
images/CAGR/Letters/Sten1/sten1_i.img.xbx,64,64,RGBA,312
images/CAGR/Letters/Sten1/sten1_j.img.xbx,64,64,RGBA,565
images/CAGR/Letters/Sten1/sten1_k.img.xbx,64,64,RGBA,804
images/CAGR/Letters/Sten1/sten1_l.img.xbx,64,64,RGBA,569
images/CAGR/Letters/Sten1/sten1_m.img.xbx,64,64,RGBA,1016
images/CAGR/Letters/Sten1/sten1_n.img.xbx,64,64,RGBA,878
images/CAGR/Letters/Sten1/sten1_o.img.xbx,64,64,RGBA,855
images/CAGR/Letters/Sten1/sten1_p.img.xbx,64,64,RGBA,730
images/CAGR/Letters/Sten1/sten1_q.img.xbx,64,64,RGBA,876
images/CAGR/Letters/Sten1/sten1_r.img.xbx,64,64,RGBA,923
images/CAGR/Letters/Sten1/sten1_s.img.xbx,64,64,RGBA,1033
images/CAGR/Letters/Sten1/sten1_t.img.xbx,64,64,RGBA,634
images/CAGR/Letters/Sten1/sten1_u.img.xbx,64,64,RGBA,738
images/CAGR/Letters/Sten1/sten1_v.img.xbx,64,64,RGBA,818
images/CAGR/Letters/Sten1/sten1_w.img.xbx,64,64,RGBA,1205
images/CAGR/Letters/Sten1/sten1_x.img.xbx,64,64,RGBA,950
images/CAGR/Letters/Sten1/sten1_y.img.xbx,64,64,RGBA,760
images/CAGR/Letters/Sten1/sten1_z.img.xbx,64,64,RGBA,873
images/CAGR/Letters/THREED/THREED_0.img.xbx,64,64,RGBA,1218
images/CAGR/Letters/THREED/THREED_1.img.xbx,64,64,RGBA,1101
images/CAGR/Letters/THREED/THREED_2.img.xbx,64,64,RGBA,1151
images/CAGR/Letters/THREED/THREED_3.img.xbx,64,64,RGBA,1198
images/CAGR/Letters/THREED/THREED_4.img.xbx,64,64,RGBA,1226
images/CAGR/Letters/THREED/THREED_5.img.xbx,64,64,RGBA,1267
images/CAGR/Letters/THREED/THREED_6.img.xbx,64,64,RGBA,1312
images/CAGR/Letters/THREED/THREED_7.img.xbx,64,64,RGBA,1021
images/CAGR/Letters/THREED/THREED_8.img.xbx,64,64,RGBA,1256
images/CAGR/Letters/THREED/THREED_9.img.xbx,64,64,RGBA,1219
images/CAGR/Letters/THREED/THREED_a.img.xbx,64,64,RGBA,1132
images/CAGR/Letters/THREED/THREED_b.img.xbx,64,64,RGBA,1645
images/CAGR/Letters/THREED/THREED_c.img.xbx,64,64,RGBA,1207
images/CAGR/Letters/THREED/THREED_d.img.xbx,64,64,RGBA,1609
images/CAGR/Letters/THREED/THREED_e.img.xbx,64,64,RGBA,1438
images/CAGR/Letters/THREED/THREED_f.img.xbx,64,64,RGBA,1477
images/CAGR/Letters/THREED/THREED_g.img.xbx,64,64,RGBA,1182
images/CAGR/Letters/THREED/THREED_h.img.xbx,64,64,RGBA,1513
images/CAGR/Letters/THREED/THREED_i.img.xbx,64,64,RGBA,1184
images/CAGR/Letters/THREED/THREED_j.img.xbx,64,64,RGBA,1196
images/CAGR/Letters/THREED/THREED_k.img.xbx,64,64,RGBA,1261
images/CAGR/Letters/THREED/THREED_l.img.xbx,64,64,RGBA,576
images/CAGR/Letters/THREED/THREED_m.img.xbx,64,64,RGBA,1160
images/CAGR/Letters/THREED/THREED_n.img.xbx,64,64,RGBA,1270
images/CAGR/Letters/THREED/THREED_o.img.xbx,64,64,RGBA,1074
images/CAGR/Letters/THREED/THREED_p.img.xbx,64,64,RGBA,1374
images/CAGR/Letters/THREED/THREED_q.img.xbx,64,64,RGBA,1214
images/CAGR/Letters/THREED/THREED_r.img.xbx,64,64,RGBA,1328
images/CAGR/Letters/THREED/THREED_s.img.xbx,64,64,RGBA,1117
images/CAGR/Letters/THREED/THREED_t.img.xbx,64,64,RGBA,1244
images/CAGR/Letters/THREED/THREED_u.img.xbx,64,64,RGBA,1301
images/CAGR/Letters/THREED/THREED_v.img.xbx,64,64,RGBA,1125
images/CAGR/Letters/THREED/THREED_w.img.xbx,64,64,RGBA,1374
images/CAGR/Letters/THREED/THREED_x.img.xbx,64,64,RGBA,1368
images/CAGR/Letters/THREED/THREED_y.img.xbx,64,64,RGBA,1207
images/CAGR/Letters/THREED/THREED_z.img.xbx,64,64,RGBA,1074
images/CAGR/Logos/logo_1.img.xbx,64,64,RGBA,1319
images/CAGR/Logos/logo_10.img.xbx,64,64,RGBA,1104
images/CAGR/Logos/logo_100.img.xbx,64,64,RGBA,1084
images/CAGR/Logos/logo_101.img.xbx,64,64,RGBA,888
images/CAGR/Logos/logo_102.img.xbx,64,64,RGBA,821
images/CAGR/Logos/logo_103.img.xbx,64,64,RGBA,1506
images/CAGR/Logos/logo_104.img.xbx,64,64,RGBA,1999
images/CAGR/Logos/logo_105.img.xbx,64,64,RGBA,1864
images/CAGR/Logos/logo_106.img.xbx,64,64,RGBA,1090
images/CAGR/Logos/logo_107.img.xbx,64,64,RGBA,1028
images/CAGR/Logos/logo_108.img.xbx,64,64,RGBA,876
images/CAGR/Logos/logo_109.img.xbx,64,64,RGBA,1082
images/CAGR/Logos/logo_11.img.xbx,64,64,RGBA,594
images/CAGR/Logos/logo_110.img.xbx,64,64,RGBA,981
images/CAGR/Logos/logo_111.img.xbx,64,64,RGBA,394
images/CAGR/Logos/logo_112.img.xbx,64,64,RGBA,482
images/CAGR/Logos/logo_113.img.xbx,64,64,RGBA,1104
images/CAGR/Logos/logo_114.img.xbx,64,64,RGBA,576
images/CAGR/Logos/logo_115.img.xbx,64,64,RGBA,1472
images/CAGR/Logos/logo_116.img.xbx,64,64,RGBA,529
images/CAGR/Logos/logo_117.img.xbx,64,64,RGBA,1169
images/CAGR/Logos/logo_12.img.xbx,64,64,RGBA,703
images/CAGR/Logos/logo_13.img.xbx,64,64,RGBA,809
images/CAGR/Logos/logo_14.img.xbx,64,64,RGBA,805
images/CAGR/Logos/logo_15.img.xbx,64,64,RGBA,756
images/CAGR/Logos/logo_16.img.xbx,64,64,RGBA,254
images/CAGR/Logos/logo_17.img.xbx,64,64,RGBA,856
images/CAGR/Logos/logo_18.img.xbx,64,64,RGBA,979
images/CAGR/Logos/logo_19.img.xbx,64,64,RGBA,997
images/CAGR/Logos/logo_2.img.xbx,64,64,RGBA,1264
images/CAGR/Logos/logo_20.img.xbx,64,64,RGBA,264
images/CAGR/Logos/logo_21.img.xbx,64,64,RGBA,973
images/CAGR/Logos/logo_22.img.xbx,64,64,RGBA,823
images/CAGR/Logos/logo_23.img.xbx,64,64,RGBA,638
images/CAGR/Logos/logo_24.img.xbx,64,64,RGBA,511
images/CAGR/Logos/logo_25.img.xbx,64,64,RGBA,950
images/CAGR/Logos/logo_26.img.xbx,64,64,RGBA,909
images/CAGR/Logos/logo_27.img.xbx,64,64,RGBA,863
images/CAGR/Logos/logo_28.img.xbx,64,64,RGBA,993
images/CAGR/Logos/logo_29.img.xbx,64,64,RGBA,194
images/CAGR/Logos/logo_3.img.xbx,64,64,RGBA,766
images/CAGR/Logos/logo_30.img.xbx,64,64,RGBA,1173
images/CAGR/Logos/logo_31.img.xbx,64,64,RGBA,1366
images/CAGR/Logos/logo_32.img.xbx,64,64,RGBA,816
images/CAGR/Logos/logo_33.img.xbx,64,64,RGBA,835
images/CAGR/Logos/logo_34.img.xbx,64,64,RGBA,565
images/CAGR/Logos/logo_35.img.xbx,64,64,RGBA,514
images/CAGR/Logos/logo_36.img.xbx,64,64,RGBA,690
images/CAGR/Logos/logo_37.img.xbx,64,64,RGBA,974
images/CAGR/Logos/logo_38.img.xbx,64,64,RGBA,713
images/CAGR/Logos/logo_39.img.xbx,64,64,RGBA,1196
images/CAGR/Logos/logo_4.img.xbx,64,64,RGBA,879
images/CAGR/Logos/logo_40.img.xbx,64,64,RGBA,1057
images/CAGR/Logos/logo_41.img.xbx,64,64,RGBA,816
images/CAGR/Logos/logo_42.img.xbx,64,64,RGBA,802
images/CAGR/Logos/logo_43.img.xbx,64,64,RGBA,867
images/CAGR/Logos/logo_44.img.xbx,64,64,RGBA,675
images/CAGR/Logos/logo_45.img.xbx,64,64,RGBA,369
images/CAGR/Logos/logo_46.img.xbx,64,64,RGBA,812
images/CAGR/Logos/logo_47.img.xbx,64,64,RGBA,1287
images/CAGR/Logos/logo_48.img.xbx,64,64,RGBA,1381
images/CAGR/Logos/logo_49.img.xbx,64,64,RGBA,957
images/CAGR/Logos/logo_5.img.xbx,64,64,RGBA,1932
images/CAGR/Logos/logo_50.img.xbx,64,64,RGBA,1287
images/CAGR/Logos/logo_51.img.xbx,64,64,RGBA,660
images/CAGR/Logos/logo_52.img.xbx,64,64,RGBA,1645
images/CAGR/Logos/logo_53.img.xbx,64,64,RGBA,525
images/CAGR/Logos/logo_54.img.xbx,64,64,RGBA,759
images/CAGR/Logos/logo_55.img.xbx,64,64,RGBA,931
images/CAGR/Logos/logo_56.img.xbx,64,64,RGBA,919
images/CAGR/Logos/logo_57.img.xbx,64,64,RGBA,890
images/CAGR/Logos/logo_58.img.xbx,64,64,RGBA,921
images/CAGR/Logos/logo_59.img.xbx,64,64,RGBA,533
images/CAGR/Logos/logo_6.img.xbx,64,64,RGBA,831
images/CAGR/Logos/logo_60.img.xbx,64,64,RGBA,407
images/CAGR/Logos/logo_61.img.xbx,64,64,RGBA,815
images/CAGR/Logos/logo_62.img.xbx,64,64,RGBA,1147
images/CAGR/Logos/logo_63.img.xbx,64,64,RGBA,1138
images/CAGR/Logos/logo_64.img.xbx,64,64,RGBA,1036
images/CAGR/Logos/logo_65.img.xbx,64,64,RGBA,735
images/CAGR/Logos/logo_66.img.xbx,64,64,RGBA,870
images/CAGR/Logos/logo_67.img.xbx,64,64,RGBA,1365
images/CAGR/Logos/logo_68.img.xbx,64,64,RGBA,1048
images/CAGR/Logos/logo_69.img.xbx,64,64,RGBA,770
images/CAGR/Logos/logo_7.img.xbx,64,64,RGBA,278
images/CAGR/Logos/logo_70.img.xbx,64,64,RGBA,723
images/CAGR/Logos/logo_71.img.xbx,64,64,RGBA,577
images/CAGR/Logos/logo_72.img.xbx,64,64,RGBA,558
images/CAGR/Logos/logo_73.img.xbx,64,64,RGBA,805
images/CAGR/Logos/logo_74.img.xbx,64,64,RGBA,981
images/CAGR/Logos/logo_75.img.xbx,64,64,RGBA,1029
images/CAGR/Logos/logo_76.img.xbx,64,64,RGBA,1205
images/CAGR/Logos/logo_77.img.xbx,64,64,RGBA,2289
images/CAGR/Logos/logo_78.img.xbx,64,64,RGBA,1098
images/CAGR/Logos/logo_79.img.xbx,64,64,RGBA,1280
images/CAGR/Logos/logo_8.img.xbx,64,64,RGBA,1005
images/CAGR/Logos/logo_80.img.xbx,64,64,RGBA,1087
images/CAGR/Logos/logo_81.img.xbx,64,64,RGBA,1310
images/CAGR/Logos/logo_82.img.xbx,64,64,RGBA,1316
images/CAGR/Logos/logo_83.img.xbx,64,64,RGBA,1042
images/CAGR/Logos/logo_84.img.xbx,64,64,RGBA,947
images/CAGR/Logos/logo_85.img.xbx,64,64,RGBA,1449
images/CAGR/Logos/logo_86.img.xbx,64,64,RGBA,698
images/CAGR/Logos/logo_87.img.xbx,64,64,RGBA,1241
images/CAGR/Logos/logo_88.img.xbx,64,64,RGBA,932
images/CAGR/Logos/logo_89.img.xbx,64,64,RGBA,1413
images/CAGR/Logos/logo_9.img.xbx,64,64,RGBA,1630
images/CAGR/Logos/logo_90.img.xbx,64,64,RGBA,558
images/CAGR/Logos/logo_91.img.xbx,64,64,RGBA,296
images/CAGR/Logos/logo_92.img.xbx,64,64,RGBA,871
images/CAGR/Logos/logo_93.img.xbx,64,64,RGBA,1302
images/CAGR/Logos/logo_94.img.xbx,64,64,RGBA,1610
images/CAGR/Logos/logo_95.img.xbx,64,64,RGBA,1264
images/CAGR/Logos/logo_96.img.xbx,64,64,RGBA,1339
images/CAGR/Logos/logo_97.img.xbx,64,64,RGBA,1123
images/CAGR/Logos/logo_98.img.xbx,64,64,RGBA,1528
images/CAGR/Logos/logo_99.img.xbx,64,64,RGBA,987
images/CAGR/Odd/odd_1.img.xbx,64,64,RGBA,2584
images/CAGR/Odd/odd_10.img.xbx,64,64,RGBA,285
images/CAGR/Odd/odd_11.img.xbx,64,64,RGBA,1281
images/CAGR/Odd/odd_12.img.xbx,64,64,RGBA,835
images/CAGR/Odd/odd_13.img.xbx,64,64,RGBA,1665
images/CAGR/Odd/odd_14.img.xbx,64,64,RGBA,4686
images/CAGR/Odd/odd_15.img.xbx,64,64,RGBA,1981
images/CAGR/Odd/odd_16.img.xbx,64,64,RGBA,1677
images/CAGR/Odd/odd_17.img.xbx,64,64,RGBA,1223
images/CAGR/Odd/odd_18.img.xbx,64,64,RGBA,1694
images/CAGR/Odd/odd_19.img.xbx,64,64,RGBA,3332
images/CAGR/Odd/odd_2.img.xbx,64,64,RGBA,1009
images/CAGR/Odd/odd_3.img.xbx,64,64,RGBA,1357
images/CAGR/Odd/odd_4.img.xbx,64,64,RGBA,3374
images/CAGR/Odd/odd_5.img.xbx,64,64,RGBA,1335
images/CAGR/Odd/odd_6.img.xbx,64,64,RGBA,908
images/CAGR/Odd/odd_7.img.xbx,64,64,RGBA,2124
images/CAGR/Odd/odd_8.img.xbx,64,64,RGBA,1037
images/CAGR/Odd/odd_9.img.xbx,64,64,RGBA,848
images/CAGR/base_deck_wood.img.xbx,64,128,RGB,10895
images/CAGR/temp_replace_deck.img.xbx,64,128,RGBA,228
images/CAGR/temp_replace_hat.img.xbx,32,64,RGBA,201
images/CAGR/temp_replace_torso.img.xbx,128,64,RGBA,189
images/CAGR_premade/pre_cagr_01.img.xbx,64,64,RGB,8528
images/CAGR_premade/pre_cagr_02.img.xbx,64,64,RGB,7764
images/CAGR_premade/pre_cagr_03.img.xbx,64,64,RGB,6734
images/CAGR_premade/pre_cagr_04.img.xbx,64,64,RGB,6176
images/CAGR_premade/pre_cagr_05.img.xbx,64,64,RGB,7096
images/CAGR_premade/pre_cagr_06.img.xbx,64,64,RGB,8318
images/CAGR_premade/pre_cagr_07.img.xbx,64,64,RGB,5122
images/CAGR_premade/pre_cagr_08.img.xbx,64,64,RGB,8905
images/CAGR_premade/pre_cagr_09.img.xbx,64,64,RGB,7935
images/CAGR_premade/pre_cagr_10.img.xbx,64,64,RGB,6866
images/CAGR_premade/pre_cagr_11.img.xbx,64,64,RGB,6771
images/CAGR_premade/pre_cagr_12.img.xbx,64,64,RGB,9334
images/CAGR_premade/pre_cagr_13.img.xbx,64,64,RGB,10061
images/CAGR_premade/pre_cagr_14.img.xbx,64,64,RGB,9240
images/CAGR_premade/pre_cagr_15.img.xbx,64,64,RGB,7708
images/CAGR_premade/pre_cagr_16.img.xbx,64,64,RGB,8117
images/CAGR_premade/pre_cagr_17.img.xbx,64,64,RGB,7743
images/CAGR_premade/pre_cagr_18.img.xbx,64,64,RGB,9486
images/CAGR_premade/pre_cagr_19.img.xbx,64,64,RGB,9857
images/CAGR_premade/pre_cagr_20.img.xbx,64,64,RGB,10121
images/CAGR_premade/pre_cagr_21.img.xbx,64,64,RGB,8469
images/CAGR_premade/pre_cagr_22.img.xbx,64,64,RGB,6615
images/CAGR_premade/pre_cagr_23.img.xbx,64,64,RGB,8218
images/CAGR_premade/pre_cagr_24.img.xbx,64,64,RGB,7900
images/CAGR_premade/pre_cagr_25.img.xbx,64,64,RGB,6061
images/CAGR_premade/pre_cagr_26.img.xbx,64,64,RGB,7615
images/CAGR_premade/pre_cagr_27.img.xbx,64,64,RGB,6638
images/CAGR_premade/pre_cagr_28.img.xbx,64,64,RGB,8062
images/CAGR_premade/pre_cagr_29.img.xbx,64,64,RGB,8398
images/CAGR_premade/pre_cagr_30.img.xbx,64,64,RGB,9204
images/CAGR_premade/pre_cagr_31.img.xbx,64,64,RGB,8772
images/CAGR_premade/pre_cagr_32.img.xbx,64,64,RGB,9294
images/CAGR_premade/pre_cagr_33.img.xbx,64,64,RGB,10223
images/CAGR_premade/pre_cagr_34.img.xbx,64,64,RGB,6881
images/CAGR_premade/pre_cagr_35.img.xbx,64,64,RGB,8986
images/CAGR_premade/pre_cagr_36.img.xbx,64,64,RGB,8681
images/CAGR_premade/pre_cagr_37.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_38.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_39.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_40.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_41.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_42.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_43.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_44.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_45.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_46.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_47.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_48.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_49.img.xbx,64,64,RGBA,3012
images/CAGR_premade/pre_cagr_50.img.xbx,64,64,RGBA,3012
images/LevelSelectSprites/au_guest.img.xbx,64,64,RGBA,3539
images/LevelSelectSprites/au_secret.img.xbx,64,64,RGBA,6539
images/LevelSelectSprites/ba_guest.img.xbx,64,64,RGBA,3022
images/LevelSelectSprites/ba_secret.img.xbx,64,64,RGBA,4876
images/LevelSelectSprites/be_guest.img.xbx,64,64,RGBA,4090
images/LevelSelectSprites/be_secret.img.xbx,64,64,RGBA,6055
